Unnamed: 0,Name,Age,Salary,PAN,Email,PAN_valid,Email_valid,Age_valid,Salary_valid,Overall_Status,Errors
228,Aman,130.0,-10000.0,XQSCU4881A,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
229,Anjali,24.0,,G3HcCMFvMf,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
230,Karan,130.0,-10000.0,lI5oPf8mHL,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
231,Rahul,,,dq7OsXLEbJ,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
232,Aman,,25231.0,U08Kpr6iqh,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
233,Anjali,130.0,93517.0,RMXKM2108Z,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
235,Anjali,130.0,,WsLqxfcREf,dlnciz@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
236,Priya,87.0,,3OgBQ6Lz39,iwbtoa@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
237,,130.0,40413.0,niQrfbiG8q,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
238,Karan,130.0,,YETLG0900Q,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
239,Priya,,-10000.0,GNuYflHHox,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
240,Aman,-5.0,-10000.0,WWc6l6LXaG,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
241,Simran,39.0,67434.0,YDdanvDfo8,rgpwnu@gmail.com,False,True,True,True,False,Invalid PAN
242,,51.0,88574.0,XTya3jDtPO,abc@,False,False,True,True,False,"Invalid PAN, Invalid Email"
243,Rahul,,,BNMWN7496N,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
244,Anjali,68.0,,BEJMQg1O43,,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
245,Rohit,,,JHSVY0205K,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
246,Anjali,130.0,,gY32DQ4qyU,ifebee@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
247,Rohit,130.0,,NEBHQ5432Q,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
248,Rahul,130.0,,uNsjhMagp5,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
249,Priya,,-10000.0,F8B1MTUeYv,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
250,Anjali,,,etWSoYtOyR,azhnti@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
251,Rohit,,26578.0,RO6kLooLLV,fraoyg@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
252,,130.0,,JUgfoERwvT,imrlfe@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
253,Simran,,47447.0,CCIMR9262V,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
254,Simran,-5.0,71459.0,6uyYprMjSz,fwsktx@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
255,,-5.0,,JWDOD2673S,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
256,Rahul,130.0,,VcOggeJVDR,qnochn@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
257,Neha,-5.0,,MWHmD5sOUV,pxmzhv@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
258,Rahul,-5.0,,wLzqt5pa1S,chfnhd@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
259,Karan,-5.0,-10000.0,hor5Lj88gz,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
260,Rahul,-5.0,76055.0,XAXYM0253N,ewhoui@gmail.com,True,True,False,True,False,Invalid Age
261,Rohit,130.0,-10000.0,QTGYI2153D,mwqxfp@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
262,Aman,-5.0,-10000.0,CIc6VmZHkG,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
263,Neha,130.0,32149.0,XZWAU6025N,dqpxvn@gmail.com,True,True,False,True,False,Invalid Age
264,Karan,,77516.0,uBz7hllyEi,iwptbt@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
265,Rohit,-5.0,,WotT5qdAuI,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
266,Neha,,48014.0,QZNHV6900R,bnojay@gmail.com,True,True,False,True,False,Invalid Age
267,Priya,-5.0,46781.0,SXJLM1023E,npgqeq@gmail.com,True,True,False,True,False,Invalid Age
268,Aman,-5.0,-10000.0,JHZJQ6721W,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
269,Karan,-5.0,-10000.0,A5KnbVvx7H,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
270,Simran,130.0,85013.0,PXpkJkUnxn,abc@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
271,Rahul,,-10000.0,HYqGULlO3g,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
272,Neha,130.0,,Ws1RHST5bc,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
273,Rahul,,-10000.0,ABANP4026X,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
274,Priya,130.0,83980.0,XUJOX2389Q,,True,False,False,True,False,"Invalid Email, Invalid Age"
275,Simran,-5.0,20565.0,k4uCgGR7JQ,lgaxzu@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
276,Simran,-5.0,-10000.0,PMAKO4775L,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
277,Priya,-5.0,,6tQu7rxnEs,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
279,,130.0,,BHMytY39Tm,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
280,Karan,77.0,,CgIiiTxHQu,bipgue@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
281,Rahul,15.0,,IENZL2449B,whkdes@gmail.com,True,True,True,False,False,Invalid Salary
282,Karan,130.0,-10000.0,EDDAV9398B,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
283,Priya,,,sxhRVymytP,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
284,Karan,,,RHZAZ1552F,vxavrp@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
285,Rahul,,-10000.0,WDXLW0703N,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
286,,34.0,-10000.0,ZMKSE8027W,abc@,True,False,True,False,False,"Invalid Email, Invalid Salary"
287,Priya,130.0,,JIVYL6270P,zlmjwe@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
288,Rohit,-5.0,,GHKDN7694Y,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
289,Anjali,,,o7giytOcS9,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
290,Neha,,,PBLGV6567R,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
291,Karan,6.0,-10000.0,QIPDP1559Q,csnwat@gmail.com,True,True,True,False,False,Invalid Salary
292,Simran,,-10000.0,Bf2btHMRIX,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
293,Aman,130.0,-10000.0,RRBQI1103U,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
294,Karan,-5.0,-10000.0,OGQFL2097I,tmhucz@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
295,Neha,24.0,-10000.0,ECZLC4679R,,True,False,True,False,False,"Invalid Email, Invalid Salary"
296,Karan,,,FNtqhMPQ3V,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
297,Anjali,-5.0,-10000.0,RZLKJ4078U,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
298,Simran,-5.0,34164.0,YL4MRIzrSS,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
299,Neha,130.0,-10000.0,PKRPJ2789K,baggzc@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
300,Priya,19.0,,QKHQS1673M,puubnn@gmail.com,True,True,True,False,False,Invalid Salary
301,Anjali,130.0,68875.0,gJxYwjEsTV,abc@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
302,Neha,-5.0,-10000.0,hK5r1p6oUv,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
303,Rohit,,-10000.0,4xqx4PD6w8,rtnrus@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
304,Rahul,130.0,,AWWXD3532S,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
305,Aman,130.0,-10000.0,IZFFB3322E,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
307,Aman,,,LUGGB0303H,ckodso@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
308,Priya,58.0,-10000.0,PCCTL9987R,ktlydk@gmail.com,True,True,True,False,False,Invalid Salary
309,Anjali,-5.0,-10000.0,e9jDv3yBKX,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
310,Aman,24.0,-10000.0,rIj9bzbliE,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
311,Rahul,,81180.0,XWKJH0066J,test@gmail,True,False,False,True,False,"Invalid Email, Invalid Age"
312,Karan,,-10000.0,USHSV8797Z,bzyouf@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
313,Priya,-5.0,,U78CtoX6my,qjqqvc@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
314,,,-10000.0,COJZO1144B,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
315,Neha,-5.0,,fwDRzVBb3U,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
316,Karan,130.0,,Dat2prn8Vu,stjxto@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
317,Karan,,,QZICB0866O,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
318,Karan,,-10000.0,HXNDP5546Q,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
319,Karan,82.0,-10000.0,AWEBV0445B,test@gmail,True,False,True,False,False,"Invalid Email, Invalid Salary"
320,Rahul,74.0,,YPFNR0523A,kunhbb@gmail.com,True,True,True,False,False,Invalid Salary
321,Rohit,-5.0,97719.0,sTPqoUjaCH,wavsef@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
322,Priya,63.0,72343.0,vinsOKKHIp,user@,False,False,True,True,False,"Invalid PAN, Invalid Email"
323,,,-10000.0,AGROM3627I,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
324,Karan,43.0,-10000.0,1e8Hu50rfK,user@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
325,Karan,-5.0,92797.0,XMLFI2954V,oblprw@gmail.com,True,True,False,True,False,Invalid Age
326,Simran,,,SAPOP2985V,icbfex@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
327,Rohit,-5.0,41374.0,ZIIUA6253X,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
328,Rohit,-5.0,21759.0,PZLRG4836G,hcfqul@gmail.com,True,True,False,True,False,Invalid Age
329,Rahul,,,FUCCY4711V,zgjkjj@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
330,,-5.0,,XIIDI2759X,bjtwsl@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
331,Rahul,130.0,,HWTBP0741H,juvtkd@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
332,,,,VHTUR6816T,slynmt@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
333,Rahul,,,MOSZZ6844K,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
334,Priya,130.0,31805.0,ShyNc8CPsV,abc@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
335,Karan,,,TUIUQ4162Y,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
336,Aman,63.0,-10000.0,SRQLS2113F,phtcjv@gmail.com,True,True,True,False,False,Invalid Salary
337,Rahul,-5.0,,PVSLC5312K,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
338,Anjali,22.0,-10000.0,eszP3CMPq1,axdkgb@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
339,Neha,84.0,-10000.0,VkJe7twJRW,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
340,,-5.0,,avlWUWbwa3,pjinte@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
341,Priya,,,AW6xsiwov9,ttsqvv@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
342,Rahul,79.0,-10000.0,FWYVA5009P,hdczfu@gmail.com,True,True,True,False,False,Invalid Salary
343,Neha,130.0,-10000.0,PIWDT1103C,sxeklv@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
344,Simran,46.0,-10000.0,DWVTQ9724Q,test@gmail,True,False,True,False,False,"Invalid Email, Invalid Salary"
345,Rahul,,-10000.0,BSDEF2086P,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
346,Simran,,-10000.0,FrUpnfrrOp,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
347,Priya,-5.0,,TWZUM3350Y,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
348,Rahul,,,ALPVX8795A,pumxyl@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
349,Aman,130.0,,Qg0kLq7fvm,yizleu@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
350,Aman,130.0,-10000.0,ISGeR5TkOD,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
351,Simran,7.0,-10000.0,EPKMF7584W,abc@,True,False,True,False,False,"Invalid Email, Invalid Salary"
352,Aman,,27200.0,0uL2jkytBd,yqjjjc@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
353,Anjali,-5.0,,CtrzryAjc7,fbhnvz@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
354,Simran,130.0,39199.0,i3o25HqhhU,zwzbun@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
355,Anjali,130.0,85455.0,YSMLI0687J,woymoi@gmail.com,True,True,False,True,False,Invalid Age
356,,,,JBAUI6500H,ritfhk@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
357,Rohit,130.0,,YUBJE6760C,gtdfep@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
358,Priya,130.0,47703.0,kqPfVdIpGe,lantmg@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
359,Neha,,,ATHOE3523X,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
360,Karan,130.0,,ByDzULDAdk,azfwuc@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
361,Rohit,,,HDYYU3876K,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
362,Aman,-5.0,-10000.0,lsIkuEsHrs,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
363,Karan,130.0,44545.0,BRCJT1008C,test@gmail,True,False,False,True,False,"Invalid Email, Invalid Age"
364,,130.0,,JOSVD4551N,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
365,Aman,-5.0,-10000.0,nPMzZPcojC,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
366,Anjali,81.0,83281.0,YPZJZ0629H,test@gmail,True,False,True,True,False,Invalid Email
367,Priya,130.0,68741.0,KChEHzDITq,ufqgnp@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
368,Simran,-5.0,,9yaIMnHbJL,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
369,Rohit,24.0,-10000.0,qBkpqCdsPD,nxogon@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
370,Anjali,130.0,43300.0,B9QlFXrNwv,tvipvi@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
371,Priya,-5.0,,rOx5oZ5KZD,twlnwr@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
372,Rohit,-5.0,80327.0,OFSHK8113P,tniljy@gmail.com,True,True,False,True,False,Invalid Age
373,Anjali,97.0,64939.0,MOjr0IA74x,efinwy@gmail.com,False,True,True,True,False,Invalid PAN
374,Karan,,68237.0,BFVLT6901O,lrmoip@gmail.com,True,True,False,True,False,Invalid Age
375,Karan,,82257.0,ZRADZ4134W,,True,False,False,True,False,"Invalid Email, Invalid Age"
376,Aman,,-10000.0,DXULC6229K,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
377,Neha,130.0,,IMHQB0161W,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
378,,,37973.0,PGDYH0794A,,True,False,False,True,False,"Invalid Email, Invalid Age"
379,Rohit,-5.0,,AOYQK8367B,namppy@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
380,Neha,30.0,74166.0,QAAZM3155C,user@,True,False,True,True,False,Invalid Email
381,Aman,-5.0,-10000.0,XUZHK9632C,taoppp@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
382,Rohit,67.0,-10000.0,fAaooEGFJ3,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
383,Anjali,,,mX7BBfy1r2,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
384,Simran,-5.0,,lhgG7QyOGG,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
385,Rahul,,,hYDesn9A9A,zcewcs@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
386,,90.0,79968.0,XMZKY5025L,abc@,True,False,True,True,False,Invalid Email
387,Aman,,-10000.0,XZKQM0351D,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
388,,130.0,,xx3DrNtynb,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
389,,6.0,-10000.0,ONj58CYqBR,user@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
390,Simran,,93354.0,OOJAG8166K,nmfvij@gmail.com,True,True,False,True,False,Invalid Age
391,Karan,,49306.0,IzNPsW8zbb,gxicuj@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
392,Rahul,86.0,-10000.0,MSNES4661V,abc@,True,False,True,False,False,"Invalid Email, Invalid Salary"
393,Neha,-5.0,90361.0,wqN0oM5qR5,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
394,Aman,-5.0,,ufciCF0XsS,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
395,Simran,21.0,84628.0,s0ndDKIyv0,umdhde@gmail.com,False,True,True,True,False,Invalid PAN
396,Rahul,130.0,-10000.0,RffcsxRjbY,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
397,Rahul,130.0,-10000.0,BSXXZ2203V,ocdxsj@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
398,Priya,,65920.0,MLWLJ1701E,,True,False,False,True,False,"Invalid Email, Invalid Age"
399,Aman,130.0,-10000.0,4vV26Z8QFg,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
400,Aman,-5.0,-10000.0,JI4PHDmflv,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
401,Anjali,97.0,,SNlzPvPMYZ,odlkjq@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
402,Priya,130.0,,mwn02TjfbC,wczhtn@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
403,Priya,,32826.0,JWAKF3264G,gexjlg@gmail.com,True,True,False,True,False,Invalid Age
404,Simran,59.0,,FSNKY2454N,pqmghm@gmail.com,True,True,True,False,False,Invalid Salary
405,Simran,130.0,-10000.0,B93hyPoq3P,qbluge@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
406,Priya,130.0,,PWRNQ6483Q,zhiljg@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
407,Simran,-5.0,,ah1kHvdNHf,afirmn@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
408,Simran,130.0,52175.0,HRfwup4Rik,xwicha@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
410,Simran,-5.0,27712.0,CNGJD7451A,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
411,Priya,33.0,,cBuAziyB8I,vdmwpq@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
412,Aman,,,GDAUX4146T,lysdpy@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
413,Priya,,-10000.0,j2OiwJlH5U,dlveyy@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
414,,-5.0,71834.0,KLZCT6867E,nhonrp@gmail.com,True,True,False,True,False,Invalid Age
415,Anjali,-5.0,85314.0,OTAGA7323W,qirvel@gmail.com,True,True,False,True,False,Invalid Age
416,Karan,,-10000.0,UKKLZ1549T,mxojvd@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
417,Anjali,3.0,-10000.0,ZQDHE5042Y,test@gmail,True,False,True,False,False,"Invalid Email, Invalid Salary"
418,Rohit,130.0,-10000.0,GRWHF6886C,qofmwr@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
419,Simran,-5.0,-10000.0,3Ankgy88gB,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
420,Karan,130.0,76045.0,FKJZN1188O,rtlnji@gmail.com,True,True,False,True,False,Invalid Age
421,Aman,,57208.0,PFSXU0340Z,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
422,Priya,-5.0,57726.0,MCJMZ7670W,sdutrf@gmail.com,True,True,False,True,False,Invalid Age
423,Rohit,130.0,,LpVAeXDTqJ,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
424,Karan,-5.0,,FBAJN3901H,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
